pid,kicker,kgro,knet,ktb,kr,kry
661896,CS-0250,71,46,0,AJ-1200,25
661912,CS-0250,72,50,0,AJ-1200,22
661928,CS-0250,52,46,0,GB-0350,6
661929,MN-0800,69,-1,0,DT-0850,70
661947,MN-0800,70,45,0,KD-0450,25
661956,CS-0250,65,45,1,,0
661973,MN-0800,63,47,0,KD-0450,16
661991,CS-0250,55,25,0,,0
662001,MN-0800,65,45,1,,0
662008,CS-0250,15,15,0,,0
662020,JL-0207,65,30,0,JG-1250,35
662049,TC-2450,65,45,1,,0
662060,JL-0207,65,45,1,,0
662066,TC-2450,73,49,0,BO-0150,24
662076,JL-0207,72,35,0,JG-1250,37
662106,JL-0207,65,45,1,,0
662118,TC-2450,43,38,0,JP-2800,5
662119,TC-2450,65,45,1,,0
662140,TC-2450,69,46,0,BO-0150,23
662145,JL-0207,65,45,1,,0
662167,TC-2450,69,39,0,BO-0150,30
662175,JL-0207,70,32,0,JG-1250,38
662187,TC-2450,68,38,0,BO-0150,30
662197,BP-0750,65,45,1,,0
662212,MC-3000,65,45,1,,0
662257,BP-0750,65,45,1,,0
662273,MC-3000,65,45,1,,0
662293,MC-3000,65,45,1,,0
662306,MC-3000,73,53,0,BE-0350,20
662347,GZ-2000,70,51,0,DJ-1325,19
662352,GZ-2000,65,45,1,,0
662374,CC-1150,69,44,0,BC-3070,25
662393,CC-1150,69,30,0,BC-3070,39
662409,GZ-2000,65,45,1,,0
662419,CC-1150,71,50,0,BC-3070,21
662429,CC-1150,65,45,1,,0
662450,GZ-2000,65,45,1,,0
662461,CC-1150,67,28,0,BC-3070,39
662473,CC-1150,65,45,1,,0
662482,GZ-2000,65,45,1,,0
662492,CC-1150,69,51,0,BC-3070,18
662507,BM-1650,65,45,1,,0
662523,BM-1650,65,45,1,,0
662553,BM-1650,69,55,0,CP-0750,14
662566,BM-1650,65,45,1,,0
662581,BW-0350,65,45,1,,0
662592,BW-0350,65,45,1,,0
662594,BW-0350,65,45,1,,0
662605,BM-1650,58,38,0,CP-0750,20
662641,BW-0350,72,46,0,AC-0100,26
662653,BW-0350,70,41,0,AC-0100,29
662664,BM-1650,65,45,1,,0
662672,DB-0200,64,30,0,MM-5750,34
662685,DB-0200,65,45,1,,0
662698,TM-3300,65,45,1,,0
662712,DB-0200,65,45,1,,0
662745,TM-3300,73,56,0,LD-0850,17
662755,TM-3300,65,45,1,,0
662765,DB-0200,65,45,1,,0
662781,TM-3300,65,45,1,,0
662802,ZH-0150,73,50,0,DM-1600,23
662823,DB-0200,65,45,1,,0
662833,DB-0200,65,45,1,,0
662836,SH-0400,65,45,1,,0
662878,SH-0400,65,45,1,,0
662891,MP-2100,55,44,0,TL-1025,11
662903,SH-0400,68,37,0,AA-0025,31
662910,MP-2100,45,29,0,WT-0400,16
662920,SH-0400,70,47,0,AA-0025,23
662964,SM-0650,60,41,0,TL-1025,19
662984,PM-0300,65,45,1,,0
663004,PM-0300,65,45,1,,0
663019,PM-0300,65,45,1,,0
663040,PM-0300,65,45,1,,0
663055,NN-0200,69,45,0,GW-0650,24
663075,NN-0200,71,21,0,GW-0650,50
663081,PM-0300,65,45,1,,0
663102,NN-0200,65,45,1,,0
663123,PM-0300,65,45,1,,0
663133,NN-0200,65,45,1,,0
663152,CS-0250,65,45,1,,0
663170,CS-0250,65,45,1,,0
663187,RG-1500,42,31,0,AS-0900,11
663204,CS-0250,65,45,1,,0
663232,CS-0250,65,45,1,,0
663234,RG-1500,65,45,1,,0
663259,RG-1500,65,45,1,,0
663299,RG-1500,65,45,1,,0
663314,RG-1500,70,51,0,DT-0850,19
663318,SH-0400,74,51,0,BT-0300,23
663327,MN-0800,65,45,1,,0
663337,SH-0400,73,54,0,BT-0300,19
663391,MN-0800,67,46,0,TL-1025,21
663407,SH-0400,70,51,0,BT-0300,19
663413,SH-0400,68,42,0,BT-0300,26
663441,MN-0800,65,45,1,,0
663460,MN-0800,65,45,1,,0
663473,MN-0800,65,45,1,,0
663499,MB-3000,65,45,1,,0
663537,DH-3970,65,45,1,,0
663551,MB-3000,68,42,0,RR-1150,26
663574,DH-3970,65,45,1,,0
663606,MB-3000,62,35,0,RR-1150,27
663624,MB-3000,65,45,1,,0
663630,DH-3970,65,45,1,,0
663641,DH-3970,65,45,1,,0
663653,MB-3000,65,45,1,,0
663658,MB-3000,65,45,1,,0
663666,JM-7000,65,45,1,,0
663676,CB-0700,65,45,1,,0
663701,JM-7000,65,45,1,,0
663710,CB-0700,65,45,1,,0
663720,CB-0700,65,45,1,,0
663732,CB-0700,71,43,0,CG-1950,28
663741,JM-7000,64,25,0,,0
663744,CB-0700,70,28,0,CG-1950,42
663757,JM-7000,65,45,1,,0
663774,JM-7000,65,45,1,,0
663783,CB-0700,68,45,0,CG-1950,23
663786,CB-0700,65,45,1,,0
663801,CB-0700,65,45,1,,0
663825,JM-7000,11,11,0,,0
663828,ZH-0150,62,22,0,JH-5750,40
663860,ZH-0150,65,45,1,,0
663882,CS-4250,63,52,0,MM-5750,11
663917,CS-4250,56,37,0,KR-1050,19
663919,CS-4250,67,40,0,MM-5750,27
663930,ZH-0150,65,45,1,,0
663942,CS-4250,65,45,1,,0
663946,CS-4250,65,45,1,,0
663962,CS-4250,66,38,0,MM-5750,28
663978,CS-4250,65,45,1,,0
663993,CS-4250,65,45,1,,0
663998,CS-4250,65,45,1,,0
664014,TC-2450,70,41,0,JR-3270,29
664032,JT-3950,65,45,1,,0
664043,TC-2450,62,38,0,JR-3270,24
664051,JT-3950,68,53,0,JG-1250,15
664080,TC-2450,70,24,0,JR-3270,46
664097,JT-3950,65,45,1,,0
664115,JT-3950,65,45,1,,0
664132,TC-2450,62,37,0,JR-3270,25
664144,TC-2450,43,36,0,KJ-1400,7
664163,JT-3950,65,45,1,,0
664174,TC-2450,65,45,1,,0
664186,JT-3950,65,45,1,,0
664191,TC-2450,70,50,0,JR-3270,20
664208,MC-3000,65,45,1,,0
664221,MC-3000,65,40,0,BC-3070,25
664253,MC-3000,65,45,1,,0
664274,GZ-2000,65,45,1,,0
664291,GZ-2000,65,45,1,,0
664299,GZ-2000,65,45,1,,0
664305,MC-3000,65,45,1,,0
664369,MC-3000,65,45,1,,0
664377,BC-3000,72,47,0,BS-0650,25
664417,RS-3400,65,45,1,,0
664453,RS-3400,65,45,1,,0
664472,RS-3400,69,45,0,PH-0400,24
664484,BC-3000,65,48,0,BS-0650,17
664499,RS-3400,65,45,1,,0
664511,BC-3000,70,50,0,DM-1200,20
664527,CC-1150,65,45,1,,0
664557,MP-2100,71,36,0,DJ-1325,35
664564,CC-1150,65,45,1,,0
664575,CC-1150,73,32,0,AA-0025,41
664594,CC-1150,65,45,1,,0
664603,CC-1150,69,7,0,TJ-2350,62
664611,MP-2100,65,45,1,,0
664631,CC-1150,65,45,1,,0
664658,MP-2100,65,45,1,,0
664663,CC-1150,65,31,0,TJ-2350,34
664699,MP-2100,60,60,0,,0
664703,SG-0800,65,45,1,,0
664722,SG-0800,65,45,1,,0
664736,DB-0200,65,45,1,,0
664768,SG-0800,72,51,0,LW-1150,21
664785,SG-0800,73,53,1,,0
664787,DB-0200,70,50,1,,0
664799,SG-0800,68,48,1,,0
664817,DB-0200,65,45,1,,0
664825,SG-0800,65,45,1,,0
664848,SG-0800,65,45,1,,0
664865,BM-1650,74,47,0,RH-1600,27
664900,BM-1650,65,45,1,,0
664910,SJ-0300,60,37,0,OB-0150,23
664937,SJ-0300,63,32,0,OB-0150,31
664948,BM-1650,63,45,0,MR-0500,18
664959,BM-1650,65,45,1,,0
664997,BM-1650,65,45,1,,0
665018,SJ-0300,14,14,0,,0
665023,JB-7100,65,45,1,,0
665032,BP-0750,65,45,1,,0
665042,JB-7100,68,46,0,BE-0350,22
665066,JB-7100,65,45,1,,0
665084,JB-7100,65,45,1,,0
665097,BP-0750,65,45,1,,0
665106,BP-0750,65,45,1,,0
665125,BP-0750,65,45,1,,0
665144,JB-7100,65,45,1,,0
665158,BP-0750,64,44,0,SV-0200,20
665174,JB-7100,65,45,1,,0
665184,BP-0750,71,47,0,SV-0200,24
665195,JB-7100,46,43,0,BM-2600,3
665199,JL-0207,65,45,1,,0
665212,JL-0207,65,45,1,,0
665256,CB-2275,65,45,1,,0
665277,CB-2275,73,43,0,JJ-3900,30
665306,CB-2275,65,45,1,,0
665315,JL-0207,72,42,0,DA-1450,30
665333,JL-0207,69,37,0,DA-1450,32
665336,CB-2275,65,45,1,,0
665349,JL-0207,65,45,1,,0
665363,MB-3000,65,45,1,,0
665377,ZH-0150,57,38,0,PD-0700,19
665394,ZH-0150,65,45,1,,0
665405,MB-3000,65,45,1,,0
665447,ZH-0150,65,45,1,,0
665467,ZH-0150,65,45,1,,0
665484,ZH-0150,65,45,1,,0
665497,MB-3000,65,45,1,,0
665510,ZH-0150,65,45,1,,0
665532,MB-3000,11,11,0,,0
665540,NF-0300,65,52,0,RR-1150,13
665554,DH-3970,70,48,0,ZS-0150,22
665567,NF-0300,61,49,0,RR-1150,12
665583,NF-0300,65,45,1,,0
665607,DH-3970,65,45,1,,0
665620,DH-3970,32,32,0,TR-0175,0
665621,DH-3970,58,33,0,ZS-0150,25
665629,NF-0300,65,44,0,RR-1150,21
665634,NF-0300,67,42,0,RR-1150,25
665646,NF-0300,65,45,1,,0
665663,NF-0300,66,41,0,RR-1150,25
665694,DH-3970,31,31,0,,0
665704,CB-2275,56,42,0,DJ-1325,14
665721,CC-1150,66,44,0,DA-1450,22
665763,CB-2275,69,46,0,DJ-1325,23
665778,CC-1150,66,51,0,DA-1450,15
665784,CC-1150,61,26,0,DA-1450,35
665792,CB-2275,70,42,0,DJ-1325,28
665800,CB-2275,67,35,0,DJ-1325,32
665816,CB-2275,65,47,0,DJ-1325,18
665823,CC-1150,67,43,0,DA-1450,24
665837,CB-2275,65,57,0,DJ-1325,8
665851,CB-2275,50,30,1,,0
665863,CS-0250,69,51,0,CP-0750,18
665886,BW-0350,64,45,0,KD-0450,19
665922,BW-0350,65,45,1,,0
665940,BW-0350,65,45,1,,0
665956,BW-0350,65,45,0,DT-0850,20
665982,CS-0250,70,37,0,CP-0750,33
665995,CS-0250,65,45,1,,0
666006,BW-0350,65,45,1,,0
666021,MN-0800,65,45,1,,0
666034,DC-0500,65,16,0,AJ-1200,49
666051,MN-0800,67,48,0,MG-1050,19
666072,MN-0800,65,45,1,,0
666081,MN-0800,65,51,0,MG-1050,14
666099,DC-0500,37,30,0,CP-0800,7
666101,DC-0500,65,35,0,AJ-1200,30
666111,MN-0800,61,34,0,DM-3100,27
666134,MN-0800,64,45,0,DM-3100,19
666150,MN-0800,65,45,1,,0
666161,DC-0500,46,38,0,BT-0300,8
666182,RG-1500,65,45,1,,0
666194,SM-0650,65,45,1,,0
666205,RG-1500,69,47,0,AA-0025,22
666222,RG-1500,70,44,0,TJ-2350,26
666231,SM-0650,70,14,0,MM-0900,56
666243,RG-1500,71,50,0,TJ-2350,21
666257,SM-0650,65,45,1,,0
666260,SM-0650,65,45,1,,0
666286,RG-1500,65,45,1,,0
666295,SM-0650,65,45,1,,0
666307,RG-1500,65,45,1,,0
666320,RG-1500,65,45,1,,0
666335,SM-0650,58,46,0,MM-0900,12
666347,SM-0650,65,45,1,,0
666352,RG-1500,65,45,1,,0
666382,TC-2450,61,51,0,OB-0150,10
666410,BM-1650,56,46,0,SD-0800,10
666421,BM-1650,70,40,0,JG-1250,30
666461,BM-1650,58,39,0,SD-0800,19
666472,TC-2450,68,41,0,OB-0150,27
666496,BM-1650,65,45,1,,0
666510,BM-1650,65,45,1,,0
666520,TC-2450,66,56,0,OB-0150,10
666526,TC-2450,67,40,0,OB-0150,27
666529,BM-1650,64,38,0,JG-1250,26
666551,TC-2450,63,42,0,OB-0150,21
666565,TC-2450,49,34,0,KB-1050,15
666588,JM-7000,65,45,1,,0
666623,NN-0200,67,40,0,BW-0400,27
666640,JM-7000,65,45,1,,0
666651,NN-0200,65,45,1,,0
666676,NN-0200,68,40,0,BW-0400,28
666712,JM-7000,60,46,0,KM-3250,14
666723,NN-0200,65,45,1,,0
666734,NN-0200,63,39,0,BW-0400,24
666737,NN-0200,65,45,1,,0
666754,JM-7000,10,10,0,,0
666772,RS-3400,66,52,0,DW-3125,14
666782,AF-1150,65,45,1,,0
666793,RS-3400,65,45,1,,0
666806,AF-1150,65,45,1,,0
666831,AF-1150,65,45,1,,0
666854,AF-1150,67,45,0,BS-0650,22
666876,AF-1150,66,32,0,BS-0650,34
666891,RS-3400,74,43,0,DW-3125,31
666908,AF-1150,62,39,0,BS-0650,23
666924,AF-1150,65,45,1,,0
666935,GG-0100,65,45,1,,0
666959,SH-0400,65,45,1,,0
666976,GG-0100,69,55,0,TL-1025,14
666990,SH-0400,65,45,1,,0
667017,SH-0400,65,45,1,,0
667027,SH-0400,65,45,1,,0
667034,SH-0400,65,45,1,,0
667047,GG-0100,65,45,1,,0
667064,SH-0400,65,45,1,,0
667084,GG-0100,65,45,1,,0
667101,GG-0100,69,56,0,TL-1025,13
667106,MC-3000,65,45,1,,0
667124,MC-3000,65,45,1,,0
667139,JL-0207,69,32,0,TM-3150,37
667147,MC-3000,70,49,0,JJ-3900,21
667172,MC-3000,65,51,0,JJ-3900,14
667195,JL-0207,70,40,0,JA-0050,30
667210,JL-0207,65,45,1,,0
667236,MC-3000,62,42,0,JJ-3900,20
667247,JL-0207,36,36,0,,0
667269,MC-3000,65,45,1,,0
667282,JT-3950,65,45,1,,0
667304,BP-0750,65,45,1,,0
667319,BP-0750,72,31,0,JR-3270,41
667329,JT-3950,65,45,1,,0
667333,BP-0750,65,45,1,,0
667344,BP-0750,65,45,1,,0
667354,JT-3950,65,45,1,,0
667367,BP-0750,65,45,1,,0
667383,BP-0750,65,45,1,,0
667395,JT-3950,65,45,1,,0
667415,BP-0750,65,45,1,,0
667432,JT-3950,65,45,1,,0
667450,SG-0800,73,54,0,GW-0650,19
667466,PM-0300,65,45,1,,0
667479,SG-0800,65,45,1,,0
667495,SG-0800,65,45,1,,0
667505,PM-0300,30,30,0,,0
667511,SG-0800,65,45,1,,0
667526,PM-0300,65,45,1,,0
667539,SG-0800,65,45,1,,0
667541,PM-0300,65,45,1,,0
667550,SG-0800,65,45,1,,0
667585,SG-0800,65,45,1,,0
667631,PM-0300,9,4,0,RG-2200,5
667634,CS-4250,65,45,1,,0
667646,JB-7100,64,52,0,RC-2300,12
667669,CS-4250,62,38,0,SV-0200,24
667687,CS-4250,65,45,1,,0
667733,CS-4250,35,29,0,MH-2400,6
667734,JB-7100,65,44,0,JH-5750,21
667760,CS-4250,70,44,0,DH-1800,26
667795,CS-4250,66,43,0,DH-1800,23
667814,SH-0400,65,45,1,,0
667832,SH-0400,64,33,0,QP-0050,31
667860,SH-0400,63,39,0,BE-0350,24
667878,SH-0400,68,44,0,BE-0350,24
667891,BP-0750,65,45,1,,0
667919,BP-0750,62,42,0,TL-1025,20
667932,SH-0400,67,42,0,BE-0350,25
667960,JM-7000,69,41,0,DH-2550,28
667983,JG-0850,65,45,1,,0
668005,JM-7000,60,43,0,AD-1300,17
668011,JM-7000,65,45,1,,0
668014,JM-7000,71,50,0,DH-2550,21
668023,JM-7000,71,50,0,DH-2550,21
668037,JG-0850,70,51,0,NM-0250,19
668050,JG-0850,65,45,1,,0
668052,JG-0850,65,45,1,,0
668086,JG-0850,65,45,1,,0
668117,JG-0850,65,45,1,,0
668123,JG-0850,65,64,0,BW-0400,1
668134,JM-7000,65,45,1,,0
668144,CB-0700,65,45,1,,0
668153,CB-0700,65,45,1,,0
668169,CB-0700,69,51,0,RR-1150,18
668190,CB-0700,65,45,1,,0
668198,CB-0700,69,39,0,RR-1150,30
668207,DH-3970,65,45,1,,0
668223,DH-3970,65,45,1,,0
668237,DH-3970,14,14,0,,0
668249,DH-3970,65,45,1,,0
668264,CB-0700,65,45,1,,0
668277,DH-3970,68,46,0,BR-0050,22
668289,CB-0700,65,45,1,,0
668303,DH-3970,65,45,1,,0
668308,MB-3000,65,45,1,,0
668360,RS-3400,72,44,0,EW-0500,28
668374,MB-3000,65,45,1,,0
668386,RS-3400,65,45,1,,0
668407,MB-3000,67,40,0,BS-0650,27
668457,PM-0300,65,45,1,,0
668492,KF-0250,61,40,0,GW-0650,21
668503,KF-0250,67,37,0,GW-0650,30
668508,KF-0250,65,45,1,,0
668556,KF-0250,67,47,0,GW-0650,20
668569,KF-0250,65,45,0,GW-0650,20
668588,PM-0300,60,40,1,,0
668599,PM-0300,65,45,1,,0
668642,PM-0300,18,18,0,,0
668650,BW-0350,71,40,0,AA-0025,31
668659,SM-0650,67,47,0,CP-0750,20
668676,BW-0350,65,45,1,,0
668683,SM-0650,67,37,0,CP-0750,30
668693,BW-0350,68,46,0,AA-0025,22
668710,SM-0650,72,44,0,CP-0750,28
668719,BW-0350,68,42,0,AA-0025,26
668732,SM-0650,72,43,0,CP-0750,29
668743,BW-0350,65,45,1,,0
668753,BW-0350,65,45,1,,0
668768,BW-0350,65,45,1,,0
668804,JL-2250,44,38,0,TJ-2350,6
668811,CS-0250,65,45,1,,0
668828,CS-0250,70,32,0,DA-1450,38
668843,CB-2275,65,45,1,,0
668857,CS-0250,65,45,1,,0
668874,CS-0250,64,41,0,DA-1450,23
668884,CB-2275,71,43,0,KD-0450,28
668912,CS-0250,72,42,0,DA-1450,30
668920,CB-2275,69,36,0,DT-0850,33
668933,CB-2275,67,49,0,KD-0450,18
668943,CS-0250,74,49,0,DA-1450,25
668957,TC-2450,66,60,0,BC-3070,6
668966,GZ-2000,65,45,1,,0
668976,GZ-2000,65,45,1,,0
668993,TC-2450,64,43,0,BC-3070,21
669037,GZ-2000,65,45,1,,0
669044,TC-2450,65,45,1,,0
669069,GZ-2000,65,45,1,,0
669091,GZ-2000,73,52,0,JG-1250,21
669116,AF-1150,64,23,0,KM-3250,41
669128,AF-1150,65,45,1,,0
669143,AF-1150,65,45,1,,0
669153,AF-1150,65,45,1,,0
669165,AF-1150,65,45,1,,0
669169,AF-1150,67,42,0,KM-3250,25
669202,AF-1150,69,47,0,KM-3250,22
669214,NN-0200,70,40,0,DW-3125,30
669234,NN-0200,74,40,0,DW-3125,34
669250,NN-0200,65,45,1,,0
669266,NN-0200,65,45,1,,0
669276,AF-1150,65,45,1,,0
669291,NN-0200,10,10,0,,0
669299,SG-0800,65,45,1,,0
669306,SG-0800,65,45,1,,0
669322,NF-0300,65,45,1,,0
669345,NF-0300,67,41,0,DA-0900,26
669366,SG-0800,65,45,1,,0
669379,SG-0800,74,46,0,CO-1300,28
669387,NF-0300,64,36,0,DA-0900,28
669400,SG-0800,65,45,1,,0
669416,NF-0300,72,43,0,DA-0900,29
669432,NF-0300,65,45,1,,0
669444,SG-0800,65,35,0,CO-1300,30
669461,SG-0800,65,45,1,,0
669469,NF-0300,16,16,0,,0
669472,SJ-0300,74,54,0,JJ-3900,20
669479,SJ-0300,65,45,1,,0
669497,SJ-0300,65,45,1,,0
669508,JL-0207,74,42,0,TJ-2400,32
669516,SJ-0300,70,49,0,JJ-3900,21
669527,SJ-0300,70,18,0,JJ-3900,52
669540,SJ-0300,65,45,1,,0
669554,SJ-0300,65,45,1,,0
669564,JL-0207,65,45,1,,0
669574,SJ-0300,69,47,0,JJ-3900,22
669610,JL-0207,12,12,0,,0
669633,JL-0207,12,12,0,,0
669659,JL-0207,11,11,0,,0
669661,DB-0200,70,40,0,DH-1800,30
669683,DB-0200,65,46,0,DH-1800,19
669706,JB-7100,55,25,0,,0
669714,DB-0200,65,45,1,,0
669728,DB-0200,65,45,1,,0
669738,JB-7100,65,45,1,,0
669748,JB-7100,63,39,0,LW-1150,24
669756,JB-7100,65,45,1,,0
669771,JB-7100,64,44,0,LW-1150,20
669796,DB-0200,65,-35,0,DH-1800,100
669798,JB-7100,56,34,0,DS-4750,22
669817,GG-0100,65,45,1,,0
669831,GG-0100,65,45,1,,0
669880,CS-4250,62,25,0,,0
669888,GG-0100,65,45,1,,0
669905,CS-4250,36,36,0,,0
669907,CS-4250,65,45,1,,0
669916,GG-0100,65,45,1,,0
669923,CS-4250,65,45,1,,0
669934,CS-4250,67,40,0,FW-0750,27
669965,GG-0100,65,45,1,,0
669991,GG-0100,65,45,1,,0
669996,JT-3950,65,45,1,,0
670015,JT-3950,65,45,1,,0
670020,CC-1150,65,45,1,,0
670051,JT-3950,65,45,1,,0
670064,CC-1150,65,45,1,,0
670069,CC-1150,65,45,1,,0
670081,CC-1150,65,45,1,,0
670098,CC-1150,65,45,1,,0
670117,CC-1150,68,40,0,JR-3270,28
670130,JT-3950,50,50,0,,0
670153,AF-1150,65,45,1,,0
670164,SG-0800,65,45,1,,0
670190,MD-0125,52,35,0,PC-0300,17
670225,SG-0800,65,45,1,,0
670239,SG-0800,65,45,1,,0
670244,SG-0800,65,45,1,,0
670253,AF-1150,65,45,1,,0
670266,SG-0800,65,47,0,JL-0215,18
670289,SG-0800,65,15,0,JL-0215,50
670302,SG-0800,65,45,1,,0
670325,CS-0250,65,45,1,,0
670337,SM-0650,71,21,0,KD-0450,50
670348,CS-0250,68,52,0,AA-0025,16
670370,CS-0250,73,43,0,AA-0025,30
670380,CS-0250,73,50,0,AA-0025,23
670392,CS-0250,67,39,0,AA-0025,28
670405,SM-0650,68,41,0,DT-0850,27
670418,CS-0250,71,49,0,AA-0025,22
670453,CS-0250,74,42,0,AA-0025,32
670462,SM-0650,6,6,0,,0
670466,CS-0250,65,45,1,,0
670482,CB-0700,70,39,0,EW-0500,31
670499,MB-3000,65,45,1,,0
670514,CB-0700,65,45,1,,0
670539,CB-0700,65,45,1,,0
670555,CB-0700,65,45,1,,0
670557,MB-3000,65,45,1,,0
670580,CB-0700,65,45,1,,0
670593,MB-3000,65,45,1,,0
670619,MB-3000,65,45,1,,0
670634,MB-3000,65,45,1,,0
670636,MB-3000,65,45,1,,0
670655,CB-0700,72,45,0,EW-0500,27
670661,TC-2450,71,47,0,DJ-1325,24
670674,CC-1150,65,45,1,,0
670690,TC-2450,65,45,1,,0
670702,TC-2450,63,40,0,DJ-1325,23
670724,TC-2450,66,50,0,DJ-1325,16
670747,CC-1150,64,39,0,JG-1250,25
670758,CC-1150,65,45,1,,0
670770,CC-1150,65,45,1,,0
670808,CC-1150,69,48,0,JG-1250,21
670828,CC-1150,65,45,1,,0
670838,GZ-2000,65,45,1,,0
670848,BP-0750,65,45,1,,0
670867,BP-0750,48,42,0,TA-1050,6
670899,GZ-2000,68,49,0,BE-0350,19
670910,GZ-2000,65,45,1,,0
670923,BP-0750,65,45,1,,0
670934,GZ-2000,73,43,0,BE-0350,30
670936,BP-0750,61,48,0,BC-3070,13
670990,GZ-2000,65,45,1,,0
671011,JB-7100,65,45,1,,0
671027,JB-7100,65,45,1,,0
671035,KF-0250,70,37,0,DH-1800,33
671047,KF-0250,72,44,0,DH-1800,28
671059,JB-7100,68,45,0,MM-5750,23
671066,KF-0250,68,42,0,DH-1800,26
671088,KF-0250,65,45,1,,0
671102,JB-7100,31,28,0,MH-3300,3
671103,KF-0250,66,30,0,SV-0200,36
671109,JB-7100,65,45,1,,0
671121,KF-0250,68,22,0,SV-0200,46
671147,KF-0250,65,45,1,,0
671163,JB-7100,65,45,1,,0
671173,JB-7100,65,45,1,,0
671182,JB-7100,65,45,1,,0
671199,KF-0250,65,45,1,,0
671205,RG-1500,65,45,1,,0
671216,RG-1500,72,46,0,CP-0750,26
671231,BW-0350,65,45,1,,0
671251,BW-0350,70,43,0,MM-0900,27
671277,RG-1500,48,36,0,MS-1300,12
671279,BW-0350,73,48,0,MM-0900,25
671292,RG-1500,65,45,1,,0
671320,BW-0350,65,39,0,MM-0900,26
671336,RG-1500,66,49,0,CP-0750,17
671346,BW-0350,65,45,1,,0
671355,JT-3950,65,45,1,,0
671368,JT-3950,65,45,1,,0
671378,JL-0207,65,45,1,,0
671387,JT-3950,65,45,1,,0
671403,JL-0207,65,45,1,,0
671417,JT-3950,65,45,1,,0
671434,JL-0207,65,45,1,,0
671436,JL-0207,73,40,0,RM-5050,33
671445,JT-3950,65,45,1,,0
671468,JL-0207,65,45,1,,0
671479,JT-3950,65,45,1,,0
671503,JT-3950,65,45,1,,0
671513,JL-0207,65,45,1,,0
671524,MN-0800,65,45,1,,0
671540,CB-2275,65,45,1,,0
671552,MN-0800,70,55,0,DA-1450,15
671564,MN-0800,68,49,0,DA-1450,19
671607,CB-2275,59,34,0,BT-0300,25
671632,CB-2275,65,38,0,BT-0300,27
671679,MN-0800,65,45,1,,0
671685,MN-0800,65,45,1,,0
671697,RS-3400,71,42,0,KM-3250,29
671712,RS-3400,65,45,1,,0
671739,NN-0200,71,48,0,BS-0650,23
671746,NN-0200,69,56,0,BS-0650,13
671776,NN-0200,69,40,0,DM-1200,29
671795,RS-3400,65,45,1,,0
671803,NN-0200,69,37,0,DM-1200,32
671820,NN-0200,65,45,1,,0
671852,SJ-0300,71,50,0,ZS-0150,21
671866,NF-0300,65,43,0,TJ-2400,22
671880,SJ-0300,65,45,1,,0
671897,SJ-0300,65,45,1,,0
671908,SJ-0300,65,45,1,,0
671926,NF-0300,72,52,0,TJ-2400,20
671928,NF-0300,70,52,0,TJ-2400,18
671936,SJ-0300,65,45,1,,0
671947,NF-0300,70,29,0,TJ-2400,41
671953,SJ-0300,65,45,1,,0
671972,SJ-0300,53,36,0,JC-5900,17
671985,NF-0300,65,45,1,,0
672021,DB-0200,70,50,1,,0
672034,SH-0400,65,45,1,,0
672051,DB-0200,70,50,1,,0
672076,SH-0400,65,45,1,,0
672087,DB-0200,65,45,1,,0
672094,SH-0400,74,54,1,,0
672108,DB-0200,57,39,0,TL-1025,18
672130,DB-0200,65,45,1,,0
672162,SH-0400,65,45,1,,0
672170,MC-3000,65,45,1,,0
672196,BM-1650,70,47,0,MH-4000,23
672211,BM-1650,65,45,1,,0
672225,BM-1650,65,45,1,,0
672239,MC-3000,65,45,1,,0
672251,BM-1650,65,45,1,,0
672265,MC-3000,65,45,1,,0
672275,BM-1650,65,45,1,,0
672293,BM-1650,74,52,0,JA-0050,22
672295,TM-0800,56,43,0,ES-0200,13
672317,GG-0100,73,43,0,QB-0250,30
672324,GG-0100,65,45,1,,0
672342,GG-0100,60,37,0,ZT-0200,23
672371,PM-0300,65,49,0,FW-0750,16
672380,PM-0300,63,42,0,FW-0750,21
672400,PM-0300,65,45,1,,0
672433,GG-0100,65,45,1,,0
672448,GG-0100,69,51,0,QB-0250,18
672458,PM-0300,65,45,1,,0
672473,PM-0300,65,45,1,,0
672494,GG-0100,65,20,0,QB-0250,45
672501,PM-0300,65,45,1,,0
672511,GG-0100,70,36,0,QB-0250,34
672518,MN-0800,65,45,1,,0
672538,MN-0800,65,45,1,,0
672553,TC-2450,63,50,0,AJ-1200,13
672578,MN-0800,70,57,0,JG-1250,13
672590,TC-2450,65,45,1,,0
672592,TC-2450,65,45,1,,0
672614,MN-0800,65,45,1,,0
672628,MN-0800,65,45,1,,0
672642,MN-0800,70,41,0,MM-4500,29
672665,MC-3000,60,35,0,JW-1500,25
672675,GG-0100,70,40,0,MH-4000,30
672697,MC-3000,65,45,1,,0
672706,GG-0100,61,48,0,MH-4000,13
672716,GG-0100,65,45,1,,0
672727,GG-0100,65,45,1,,0
672743,GG-0100,65,45,1,,0
672750,GG-0100,65,45,1,,0
672755,MC-3000,65,45,1,,0
672780,GG-0100,65,45,1,,0
672811,GG-0100,72,44,0,MH-4000,28
672819,MC-3000,48,40,0,TG-0900,8
672834,MC-3000,65,45,1,,0
672850,DH-3970,67,49,0,DA-0900,18
672865,SG-0800,10,10,0,,0
672879,SG-0800,70,52,0,CT-1220,18
672909,SG-0800,65,45,1,,0
672926,DH-3970,65,45,1,,0
672928,SG-0800,64,60,0,AR-1100,4
