pid,fum,frcv,fry,forc
629926,MR-0970,,0,RS-1000
629965,TC-0385,SH-0400,0,JK-0250
629973,DC-0725,MW-0950,0,CA-1300
630084,MR-0970,,0,KW-2500
630147,LT-0050,BM-0800,26,AM-2300
630247,BR-1100,DT-2100,0,
630307,AW-1350,JP-4350,0,JC-2250
630317,GW-0650,GW-0650,0,
630373,AL-1100,AL-1100,0,RA-1500
630380,AL-1100,AB-2600,0,
630406,EM-0200,SB-1600,26,JN-1350
630429,EM-0200,JW-0700,0,ZK-0300
630487,JL-1200,SW-1550,0,JW-6545
630520,JH-4025,JH-0100,0,TG-0950
630657,DB-3200,DB-3200,0,SG-0650
630697,KD-0450,JW-6900,0,NB-0500
630737,BB-3350,,0,RP-0200
630777,LM-1100,AS-0900,0,AS-0900
630807,CH-3350,CO-1200,0,
630885,DT-0600,JB-8700,0,EA-0550
631045,CK-0100,CJ-2400,0,TW-0160
631047,JG-2400,DB-3800,0,
631152,DB-3800,CB-2250,0,AB-3100
631182,AB-3500,JJ-1100,2,MW-1800
631213,AB-3500,TG-1550,0,
631295,BR-1100,BR-1100,0,
631413,CS-1950,SM-0450,0,MG-0950
631500,AS-0150,CS-3500,0,
631541,DR-2250,BC-1200,-1,GS-0800
631547,CB-1130,JE-1200,0,JT-1300
631595,BB-2425,LB-0750,0,JC-5560
631652,SG-1300,LG-1000,6,HN-0300
631697,JF-1900,JF-1900,0,
631698,LW-0500,,0,AM-1200
631886,KB-0500,CH-1500,0,MJ-0030
631942,JT-2450,JT-0300,0,KM-0050
632051,CP-0500,CP-0500,0,AO-0250
632113,AD-0680,AC-2400,14,KM-0425
632177,RT-1950,AR-1400,0,JM-2400
632262,RW-3850,AB-0120,0,QD-0100
632264,ML-2500,PR-0150,0,JP-2900
632278,MC-2650,MC-2650,0,
632284,EM-0200,JH-4050,0,
632372,RC-1500,RM-5300,0,LB-0900
632375,JC-6200,JP-2000,0,JP-2000
632394,PO-0050,PO-0050,0,JB-4950
632465,DW-3600,CT-1300,0,CM-0800
632528,MS-0100,MS-0100,0,
632579,CN-0500,VC-0400,0,BG-1200
632599,MS-0100,MS-0100,0,
632604,CN-0500,GO-0100,0,VC-0400
632686,RT-0150,DW-3950,3,JH-5900
632755,JL-0215,NR-0350,0,DS-1400
632982,BH-1900,BH-1900,0,JW-1100
633024,CM-3600,AB-1975,0,
633033,IC-0300,JW-1100,0,BC-3100
633094,CY-0300,SL-0150,0,
633167,AR-1300,AR-1300,0,
633177,CP-1950,BS-2400,0,JB-4950
633212,AR-1300,RR-1050,0,VC-0400
633226,MS-0100,MS-0100,0,
633239,MS-0100,NP-0130,0,
633296,MS-0100,CH-2250,49,
633327,PR-0150,JJ-2650,0,AW-1650
633332,AS-1600,AS-1600,0,
633393,TK-0150,JH-4050,0,ET-0200
633425,JC-2300,BM-0600,0,ET-0200
633617,SH-1100,SH-1100,0,DW-1100
633669,JG-3700,JG-3700,0,CW-1850
633783,JH-4025,,0,JG-0400
633784,BC-2325,MB-0040,0,JD-2150
633790,TC-0050,WC-0150,0,CD-2200
633805,FG-0200,ZB-0200,6,
633858,CK-0100,CK-0100,0,
633878,EM-0200,JJ-2100,0,RM-2400
633906,AL-0500,AL-0500,0,
633962,JM-2900,DD-2300,0,TM-3450
633995,MT-0550,DY-0200,0,
634017,RH-1600,AS-3050,0,JS-4037
634041,AR-1100,AR-1100,0,
634061,RG-1850,RG-1850,0,
634085,RH-1600,RH-1600,0,LJ-1150
634218,DH-2700,LK-0600,0,TD-0700
634283,DC-0725,DB-6300,0,
634419,DC-0725,DC-0725,0,
634553,JB-2700,RS-1200,0,CC-0200
634583,MS-4100,MS-4100,0,
634708,AB-2600,AB-2600,0,JC-3550
634950,AS-1600,AS-1600,0,
634951,DM-3100,FZ-0100,0,
634959,LM-1850,SW-1900,0,KC-1800
635002,JC-2300,DT-0850,0,LA-0700
635117,MR-2500,DB-5200,0,PK-0300
635120,BH-1900,BH-1900,0,
635160,TW-1350,JG-2450,0,
635244,MT-0550,MT-0550,0,
635266,JC-6200,CM-1600,3,GM-0500
635340,JM-2900,JM-2900,0,SP-0100
635351,JM-2900,CJ-2175,2,DB-0950
635367,VJ-0100,TJ-1000,17,DH-4900
635414,AL-1100,TS-2050,0,CC-2600
635428,TH-1850,,0,DG-2450
635431,AL-1100,SM-0500,0,CS-2350
635443,DR-2250,DJ-0500,0,AJ-1150
635449,DH-2550,TS-2050,0,RB-4300
635469,AL-1100,AL-1100,0,RD-0650
635493,BB-2425,BB-2425,0,
635500,AL-1100,HT-0600,0,
635592,JS-6200,JN-0900,0,AB-0650
635747,DA-0250,RA-0850,0,
636027,BS-1150,NA-0100,3,MK-0730
636049,BS-0650,BF-0600,0,BL-1350
636067,ZM-0150,AL-0700,0,CB-0800
636165,AD-0100,AD-0100,0,
636303,BF-0800,MI-0150,0,SB-0070
636357,SH-1100,BC-3070,0,
636387,SH-1100,AG-0100,13,CL-1000
636394,KA-0650,AB-0975,0,
636406,KA-0650,RM-3050,0,JJ-1550
636540,RH-3000,,0,CH-2350
636580,JB-6750,,0,JL-0230
636653,BG-0600,,0,AT-0100
636655,BG-0600,,0,CH-1500
636660,RM-1500,LM-1150,0,RM-4600
636699,IB-0250,JD-1600,0,DW-3125
636787,CK-0100,CK-0100,0,
636799,CH-5000,RC-1300,0,BM-2000
636878,FG-0200,PT-0350,2,TM-3450
636905,RG-1850,AB-3100,0,JS-4600
636983,TR-0800,JP-2900,0,MK-0900
637086,JC-4100,JC-4100,0,
637148,PH-0400,PH-0400,0,
637258,MI-0100,JE-1000,0,BW-2020
637267,KJ-1400,PW-0350,0,PW-0350
637418,MS-4100,JA-0900,0,JA-0900
637465,JR-3270,JR-3270,0,SP-0850
637602,MS-0100,AG-0400,0,TC-2950
637639,CB-1130,NA-0100,22,BB-2530
637654,LM-1000,JM-5000,0,
637795,JR-3700,OS-0400,0,
637797,RW-3850,RW-3850,0,
637840,RW-3850,ML-2500,0,
637966,FJ-0100,FJ-0100,0,
637978,TW-1350,JH-5900,18,JH-5900
638037,JM-0850,JM-0850,0,
638046,AL-1100,JH-2800,0,RK-0500
638055,RC-1300,,0,TH-1850
638080,CM-1500,AM-2850,0,
638093,CM-1500,CM-1500,0,JN-1350
638102,JH-2250,AL-1100,0,
638123,DH-2550,RC-1300,0,PR-0200
638151,CM-1500,DJ-0500,35,EW-0100
638195,CM-1500,CC-1700,0,GT-0300
638231,TA-1050,EG-0050,0,
638240,GA-0500,KT-0450,0,
638292,GA-0500,GA-0500,0,
638325,TA-1050,TA-1050,0,
638333,MR-0500,RM-3050,9,WH-0300
638362,MS-0200,CL-1400,0,RQ-0200
638376,MS-0200,KB-1400,0,RQ-0200
638426,KR-1200,,0,TD-0700
638460,TB-2650,TB-2650,0,CJ-1300
638514,GJ-0400,,0,BB-1750
638728,GG-0320,JM-2900,0,
638840,JM-2900,JM-2900,0,
638982,EM-0200,JT-1300,0,GH-0700
639015,LD-0650,AC-2250,41,DG-2450
639057,EM-0200,CC-2600,0,SM-0500
639117,ER-0500,JM-4300,0,CC-0500
639232,JJ-3900,JJ-3900,0,
639335,AJ-0900,JM-2800,62,JM-2800
639375,JL-2300,JW-1100,14,JW-1100
639461,MF-0950,DT-1970,15,WM-1000
639681,AR-1300,AR-1300,0,JC-3550
639805,PM-0200,KC-1800,0,JH-5500
639834,MC-2570,OB-0150,0,
639879,DA-2100,BR-1050,0,RM-4600
640003,GS-1050,CI-0300,0,
640117,MF-1300,SM-3000,17,AS-3100
640217,CP-0800,NJ-0270,0,DH-2800
640333,AD-0100,AM-2300,0,
640377,JC-0500,JW-6500,0,AM-2300
640418,AL-1100,CR-1150,0,PK-0300
640463,JC-5600,,0,EM-0270
640472,TH-1850,PK-0300,0,JH-0100
640526,JC-5600,JG-2500,0,MM-4500
640628,JM-2900,AF-0700,0,
640639,JI-0200,OC-0200,0,LS-1900
640676,DR-0300,MS-4100,0,
640695,MS-4100,TS-3650,0,LE-0200
640766,ZM-0150,MK-1700,26,DK-0465
640801,ZM-0150,LW-0500,0,JP-2900
640958,RT-0150,DS-2170,0,ED-1000
641009,JL-0215,JL-0215,0,
641061,NM-0200,GS-1050,0,
641081,PH-0400,PH-0400,0,
641095,CJ-1450,JF-1000,0,JJ-1100
641111,CI-0300,CM-3400,0,AS-0600
641135,CP-0750,TG-1550,0,BP-1200
641192,PH-0400,,0,MS-1300
641200,JK-1000,PA-0100,0,
641236,MI-0100,CC-3400,0,JN-1750
641331,CN-0500,CN-0500,0,
641357,GO-0100,GO-0100,0,CL-1300
641414,SH-1100,SH-1100,0,
641452,SH-1100,TM-0650,0,RK-0500
641455,CM-1500,JR-1150,0,RQ-0200
641541,SR-0350,SM-3600,0,RM-3050
641658,DJ-0950,DH-3950,0,SM-0700
641721,SW-0450,RM-4600,0,BR-1050
641762,FJ-0100,FJ-0100,0,DB-5100
641785,JT-0300,CG-1700,0,DW-3950
641925,DS-3800,BM-0360,0,JH-5500
642021,TK-0150,JB-3350,0,DB-5450
642216,JR-3700,ZE-0100,9,
642285,LM-1000,ET-0200,0,KW-2500
642315,DS-3300,DS-3300,0,
642338,ML-2500,MJ-0600,0,MK-0730
642406,BL-0100,DS-5100,53,JA-0280
642424,AG-0500,AG-0500,0,JC-1800
642561,AR-1300,AR-1300,0,DL-2300
642724,TM-0650,LF-0500,0,FR-0200
642843,KW-1250,JV-0300,0,JJ-1550
642847,SW-0800,SH-1100,0,
642858,TA-1050,TA-1050,0,JB-3350
642945,RW-2200,PD-0700,0,WA-0100
643178,AD-1300,AD-1300,0,JP-2000
643185,AR-1300,EL-0010,0,MW-2300
643241,JH-4025,,0,BW-2650
643308,JH-4025,CB-2000,0,CK-0850
643315,BT-0300,BT-0300,0,
643448,TB-2650,MH-1030,0,JJ-4300
643541,RW-1100,AB-2250,0,AB-2250
643542,TS-0550,BW-0920,1,
643589,TS-0550,TS-0550,0,
643748,TK-0150,CW-3100,21,BR-1450
643767,DC-0725,FZ-0100,0,
643928,BL-0100,BL-0100,0,
643949,JE-0100,JE-0100,0,KS-0800
643971,JL-0215,CC-2100,0,DH-2950
643980,RT-0150,JJ-0650,0,CJ-2050
644005,RT-0150,RT-0150,0,
644080,TW-1175,TW-1175,0,
644096,RG-1850,,0,JP-2900
644109,RG-1850,KL-1000,0,DK-0465
644162,RG-1850,KL-1000,0,JH-0840
644175,OB-0075,TR-0620,0,
644182,DA-1300,DA-1300,0,
644230,JM-2900,JM-2900,0,KE-0050
644260,JM-2900,KS-0850,0,MA-0300
644274,JS-6700,AS-3050,0,AV-0300
644279,BB-2050,BB-2050,0,
644295,CS-1950,,0,CJ-2300
644301,JM-2900,BB-1750,0,RH-0700
644332,JS-6700,JS-6700,0,LD-0150
644384,KJ-1400,JE-1200,-2,JT-1300
644529,CS-3100,JL-2300,0,
644548,LW-0500,TG-1550,0,
644675,PM-0200,RC-1200,0,MI-0150
645090,TR-0800,FC-0400,0,VC-0400
645121,DH-1800,DH-1800,0,
645128,BC-0700,KW-0960,0,JW-3050
645146,DS-3300,DS-3300,0,
645157,NT-0180,JA-0900,0,BV-0150
645166,DB-3800,DB-3800,0,
645287,JC-6200,JC-6200,0,JG-0400
645350,BB-2425,TG-0600,0,DM-3600
645488,BM-2600,CL-1000,0,MG-0600
645581,CK-0100,CL-1000,0,RM-1100
645634,PR-0300,CR-0900,0,DS-2200
645652,QP-0050,SL-0700,0,EW-0400
645672,MS-0100,RK-0500,0,RK-0500
645751,AR-1100,NC-0100,0,MJ-0600
645782,RG-1850,RG-1850,0,
645901,JB-2700,JB-2700,0,SP-0100
645917,JR-3270,SM-2300,0,
646069,JL-0215,JL-0215,0,
646155,JL-0215,AE-1100,0,
646217,MR-2500,JR-2800,0,
646243,DB-3800,ZS-0200,0,DL-2300
646297,JG-2900,KI-0150,18,KI-0150
646344,DB-3800,OU-0100,86,KB-1100
646588,JC-2300,VW-0250,0,ST-1150
646652,RC-1500,RC-1500,0,LJ-1150
646657,AR-1300,CM-1600,1,MJ-1800
646767,JM-2900,JA-1075,0,JP-2000
646909,CN-0500,BB-1600,0,SS-2350
646927,JN-1750,TB-1060,0,TB-1060
646957,JF-1900,,0,WM-0550
647060,DH-3950,,0,RM-3850
647147,BC-3070,NB-0250,0,OD-0200
647302,SW-0800,KW-2800,0,
647416,MH-1600,GS-0800,2,OS-0200
647423,JR-0250,DJ-0500,0,DB-6100
647580,DC-0725,DC-0725,0,
647605,CS-3400,CS-3400,0,AS-2400
647758,RL-0950,RL-0950,0,
647801,CM-2280,,0,TJ-0950
647922,JH-4025,VM-0300,2,VM-0300
647936,JG-3700,CB-2000,0,DB-5100
648050,RW-2200,TD-0700,33,AG-0775
648166,JB-2700,JB-2700,0,NP-0130
648181,EL-0010,GJ-0800,0,JI-0200
648256,MS-4100,MB-5100,0,
648284,RC-1500,CV-0200,0,
648325,AL-1100,HT-0600,0,DJ-2250
648410,CS-3100,CW-1900,0,
648412,CW-1900,BS-3900,0,JN-1350
648426,BS-0650,VD-0200,-9,VD-0200
648432,DW-0500,DW-0500,0,MA-0200
648497,DB-3200,TK-0150,0,JA-0280
648548,PR-0300,JM-2000,0,JH-5500
648662,GS-1050,JT-3600,0,RJ-2000
648785,RT-0150,DD-0250,0,DH-1400
648999,KO-0700,JC-3550,0,JC-3550
649109,PP-0100,MH-2400,0,CM-0200
649341,MI-0100,,0,LD-0150
649529,TR-0800,TR-0800,0,
649603,RG-1850,AS-3100,5,TM-1400
649611,JR-1150,JW-3050,0,KS-1450
649628,CS-1350,TS-3500,0,
649654,JF-1900,JF-1900,0,
649688,JF-1900,JZ-0300,0,PK-0300
649799,BB-2425,LJ-0750,0,JW-1100
649893,CK-0250,RD-0650,0,CC-2600
649981,PM-0200,KM-1150,18,JT-3800
649999,DC-0725,DP-1100,0,
650016,CA-0750,WW-0200,0,RA-1350
650102,DC-0725,TC-1000,20,LM-1020
650335,ML-2500,TM-1750,3,AO-0250
650347,RW-3850,RW-3850,0,
650356,RW-3850,JB-5750,0,AD-1475
650416,BC-3070,,0,ET-0200
650427,SH-1100,GR-0450,0,BI-0150
650471,BR-1100,WG-0600,0,
650575,AG-1500,AB-1950,0,AB-1950
650588,BR-1100,JH-2075,0,
650624,BB-2050,JB-3350,0,
650645,RL-0950,RL-0950,0,
650702,TG-0900,KR-0350,0,MW-1450
650729,CN-0500,RJ-0900,30,SA-0100
650747,BN-0700,BN-0700,0,
650756,MF-0950,JB-6950,0,
650762,BT-0200,AB-3500,0,DS-2700
650838,JF-1900,JZ-0300,0,SS-2450
650872,JF-2800,ST-1150,0,
650914,HM-0200,DS-4300,0,DS-2700
650993,DH-2550,RN-0300,6,DD-0950
651050,DH-2550,KH-2250,0,VR-0200
651076,AD-0100,MH-3720,0,JF-3060
651089,DB-5300,DB-5300,0,RM-1300
651092,RB-4900,,0,BC-1200
651124,TR-0800,CB-1130,0,DT-0100
651146,JR-3270,JR-3270,0,
651237,MS-4100,DL-0450,0,AS-3100
651246,MS-4100,DL-0450,0,DL-0450
651256,DA-0900,CJ-2150,0,JM-4300
651308,JE-0100,JE-0100,0,CM-3250
651392,KJ-1400,,0,LR-0600
651428,JS-6700,,0,ET-0200
651452,RW-3850,RW-3850,0,
651460,CN-0500,TM-1700,0,
651497,CN-0500,,0,OS-0400
651507,ML-2500,RW-3850,0,WH-0850
651582,TR-0800,TR-0800,0,JP-2000
651625,AR-1300,JM-5000,0,
651650,TR-0800,TR-0800,0,
651669,DM-4300,DJ-2350,0,JP-2000
651684,RC-1500,AQ-0100,0,CS-3500
651775,PM-0200,JF-3060,0,JN-1350
651924,DB-0500,MB-5100,0,BJ-2100
651935,MH-4000,MH-4000,0,
652014,RW-3850,RW-3850,0,
652089,JC-5600,DF-0950,0,
652111,JE-0100,,0,DB-6100
652522,DL-1700,RG-2200,0,MM-3800
652790,BH-1900,AB-0100,0,JH-5500
652824,KM-3250,KM-3250,0,
652856,DT-0850,DT-0850,0,
652932,JM-2900,,0,CP-2600
652952,TG-0950,BM-0300,8,BM-0300
652964,RF-0500,RF-0500,0,
653029,JM-0850,DR-1100,17,MW-1800
653040,JM-0850,QC-0350,0,TR-0175
653110,CC-2100,CC-2100,0,DB-6100
653178,TT-0500,TT-0500,0,
653179,PD-0800,PD-0800,0,
653189,PD-0800,RJ-0875,1,
653299,LJ-0350,LJ-0350,0,PS-0550
653306,RT-0150,PS-0550,0,PS-0550
653354,KC-2350,,0,
653433,AH-3900,JN-1750,0,JN-1750
653619,NF-0250,JH-4050,0,
653646,TA-1050,TA-1050,0,
653669,IP-0050,BI-0150,1,ET-0200
653681,NF-0250,CW-2300,8,CW-2300
653801,TD-0850,TD-0850,0,
653825,AE-0750,DB-3750,0,HK-0100
653986,MG-1150,ST-1200,0,JJ-4300
654015,AA-0025,AA-0025,0,
654077,JW-5650,JW-5650,0,
654131,BS-0650,JF-2950,0,HM-0100
654159,TW-1350,GJ-0800,0,LD-0150
654193,JW-5650,JW-5650,0,AB-1925
654259,DC-0725,,0,AJ-1200
654314,MM-2570,MJ-1800,0,GA-0400
654531,JR-0250,JR-0250,0,RA-1500
654594,CB-1130,DR-2800,57,TM-1200
654687,TF-1350,TR-0800,0,
654906,JH-3050,AC-1850,0,
655042,JC-2300,DS-4300,0,DB-5100
655061,DT-0850,TD-0725,0,BF-0950
655190,JC-2300,BR-1050,21,BM-0330
655465,CK-0100,RS-0962,0,
655495,CK-0100,GC-0350,0,RS-0962
655584,MM-5750,MM-5750,0,
655589,DB-3800,DB-3800,0,JS-4037
655603,DB-3800,AJ-1125,0,JS-4037
655674,WS-0925,DS-5150,12,SM-3000
655699,JW-5650,KE-0125,0,HK-0100
655704,DM-0450,CJ-2400,0,KW-1400
655719,MI-0100,HM-0100,0,CC-4000
655821,LM-1500,AS-0600,28,CM-3400
655822,AP-0700,JW-5300,0,JI-0200
655838,TR-0370,SS-2750,0,HS-0130
655874,AP-0700,AP-0700,0,
655946,JC-6200,,0,DB-5450
655979,JN-0625,JR-2800,0,
656019,JC-3100,KL-1350,0,FR-0200
656044,WM-0800,JC-3100,0,
656124,DL-1700,CG-1700,29,PB-0750
656203,TT-0500,TT-0500,0,AB-2700
656204,TT-0500,LM-1000,0,JC-3550
656239,PH-0400,,0,BF-0600
656245,TB-2300,PB-0750,0,JH-5900
656266,KA-0650,EL-0060,0,
656286,JH-4025,DB-6300,1,DB-6300
656289,PR-0300,CC-0900,0,WG-0600
656349,JH-4025,JW-5100,0,
656430,TW-1350,JH-0100,0,KD-0100
656455,MM-0912,CK-0850,0,JH-5950
656514,JM-0850,MS-0550,0,WW-0900
656528,JM-0850,DJ-1850,0,DM-3600
656565,MM-0912,DM-1200,0,KW-1550
656569,MM-0912,RS-2800,0,AB-3850
656688,EM-0200,PS-0600,0,KB-1100
656707,EM-0200,LD-0650,0,VB-0075
656747,NF-0250,NF-0250,0,
656838,MJ-2275,TM-1750,0,RQ-0200
656867,TM-0650,SB-0070,0,RK-0500
657052,RT-0150,JF-3000,0,JO-0300
657081,KA-0400,CL-1300,0,TC-0385
657362,TR-0800,FC-0400,0,JH-3675
657401,GE-0250,MJ-0600,34,BM-0600
657402,SB-1100,NH-0900,0,
657488,JS-6200,KW-2500,0,KW-2500
657575,JE-0350,JE-0350,0,GG-0335
657591,FJ-0100,MH-4000,0,
657668,AL-1100,DR-1100,1,DH-1400
657694,FG-0200,DR-1100,0,
657736,BP-1200,BP-1200,0,DJ-0500
657774,DH-1800,OD-0200,0,
657881,MJ-2275,,0,TW-0130
657898,CT-1220,,0,UU-0100
658162,AL-1100,AL-1100,0,KK-1000
658393,JM-2900,MS-0550,0,KM-0050
658400,AC-2350,JH-5950,0,CK-0850
658414,TB-1060,NB-0050,0,
658490,AL-0650,AL-0650,0,CP-0800
658577,AD-0100,CM-3250,41,ED-1000
658658,BB-2425,TG-0600,0,JC-3550
658884,BW-0700,RH-0700,1,TD-0700
658982,BM-0300,,0,MJ-0600
659019,BM-0300,JH-3675,11,MJ-0600
659101,RM-1200,DD-0250,0,DH-1400
659139,BR-0050,BR-0050,0,
659194,BR-0050,BR-0050,0,
659210,AB-1975,CC-1900,0,
659241,CW-4050,WM-0550,0,DL-0400
659349,PR-0300,CM-3400,0,AB-0650
659444,BO-0150,BO-0150,0,
659569,MV-0300,LB-0250,0,RQ-0200
659669,DW-2350,NB-0200,0,JB-3350
659675,PP-0400,,0,
659726,CP-0500,CP-0500,0,TC-0370
659844,RT-0150,JJ-0650,0,SC-0550
660166,DT-0900,QD-0300,0,RM-1300
660209,MS-4100,MJ-0030,0,SB-0225
660366,AS-1600,EF-0050,0,MD-0060
660415,AS-1600,DS-4050,0,NP-0130
660471,JF-1900,JF-1900,0,
660503,JF-1900,RC-1550,0,CH-3100
660543,JF-1900,JF-1900,0,
660560,MV-0300,MV-0300,0,
660591,AB-3500,AB-3500,0,
660617,JL-0215,JL-0215,0,
660634,RT-0150,LM-1150,0,MW-1800
660786,NM-0250,DM-1450,0,
660826,JR-2775,JC-6400,0,DS-2200
660857,AH-3900,,0,DB-6100
660891,MH-1600,HT-0600,0,RD-0650
660922,FG-0200,AJ-1150,0,JE-1200
660940,BB-2425,BB-2425,0,
661055,MT-0550,MT-0550,0,
661138,RW-4050,PA-0300,0,PA-0300
661144,EM-0200,EM-0200,0,
661168,JH-2900,SL-0950,0,
661254,CN-0500,TJ-1000,0,
661259,JS-6700,ED-0400,0,CC-4000
661394,KC-2350,KC-2350,0,
661399,RM-1200,KR-0950,0,
661454,JR-1150,JH-3675,0,BG-1200
661507,NA-0050,TM-3450,0,
661529,MB-1800,KL-0550,0,MS-2400
661559,MS-2300,DW-3200,0,
661593,MF-1300,SM-1650,0,DA-0950
661641,LM-1850,SA-0100,0,
661725,AF-0900,DT-1970,24,
661749,CF-0375,DT-1970,-3,WM-1000
661854,CS-1500,NS-0750,84,AB-2500
661860,RB-2275,AD-0100,0,
661969,TK-0150,RN-0300,25,MJ-1800
662031,JM-2900,MI-0150,0,MI-0150
662244,JH-3050,DJ-1750,0,
662251,CK-0100,CK-0100,0,
662255,VM-0250,VM-0250,0,JT-1650
662347,DJ-1325,DB-0975,0,MB-0650
662443,LF-0200,TJ-2250,0,RM-3050
662463,TG-1950,RH-1250,0,TM-0850
662489,CP-0500,LS-0500,0,JL-0600
662573,SD-0537,SD-0537,0,DS-4300
662631,SD-0537,SD-0537,0,BR-1050
662670,TB-2650,VM-0300,0,TW-0600
662861,DN-1450,RW-3850,0,
662924,TL-1025,DC-0400,0,
662950,RW-3850,EA-0550,0,EA-0550
662961,RW-3850,CR-0650,27,JI-0200
662968,TJ-2350,TJ-2350,0,
662978,CJ-1100,,0,KC-0900
663168,JC-6200,RW-3550,0,AB-0100
663312,JC-6200,JC-6200,0,
663411,RB-4670,BW-0150,23,MB-1900
663563,MR-2500,WC-0300,0,CB-0200
663575,JJ-4700,JJ-4700,0,WB-0700
663622,DF-1875,JJ-4700,0,CB-0200
663662,JC-5680,,0,PA-0100
663784,CG-1950,JS-4037,3,GJ-0800
663910,DB-3800,JH-3675,0,FC-0400
663943,DB-3800,FC-0400,0,FC-0400
663981,MH-3300,BM-0600,2,DR-3700
664326,AR-1300,LJ-1800,0,RQ-0200
664330,NF-0250,TM-0650,0,JP-2000
664463,DM-3100,SJ-0650,0,JF-2950
664478,DH-2550,EW-1600,0,AW-1900
664484,BS-0650,BS-0650,0,
664543,AA-0025,JM-1650,0,TJ-0950
664575,AA-0025,,0,ST-0250
664598,GT-0100,RJ-0900,4,TJ-0950
664749,TB-2300,JE-0100,0,GH-0300
664830,JW-6000,JF-3150,7,JC-3550
664942,DC-0725,VM-0300,0,VM-0300
665007,MR-0970,RH-1600,0,TW-0600
665022,LA-0200,DB-5100,0,SB-0225
665092,CK-0100,CK-0100,0,DR-2800
665197,CK-0100,,0,DM-2950
665282,MG-1150,ST-0450,0,JJ-4250
665384,MR-2500,MR-2500,0,
665420,TC-2050,BB-3400,0,DE-0600
665433,JS-6950,DE-0600,0,
665513,MR-2500,JM-1450,0,HK-0100
665538,MR-2500,CJ-2400,0,CJ-2400
665545,ED-0200,BB-2725,-1,KJ-0275
665599,BM-0300,BB-2725,0,BB-2725
665620,TR-0175,TR-0175,0,
665707,CP-0500,BM-0360,0,
665794,JB-6950,MM-3800,0,JH-2100
665837,DJ-1325,DJ-1325,0,
665916,AP-0700,JB-3200,0,AB-0100
666008,CW-1450,BR-1000,0,DH-4650
666060,AD-0100,AD-0100,0,
666270,AA-0025,AA-0025,0,SA-0100
666280,TJ-2350,JB-2950,0,
666301,CF-1550,CP-2500,0,
666489,JM-2900,SB-0225,0,SB-0225
666520,OB-0150,OB-0150,0,
666574,JN-1900,JN-1900,0,
666647,AF-0900,KL-0075,0,CC-2600
666747,BB-2425,BB-2425,0,
666772,DW-3125,DW-3125,0,
666814,MM-0912,JJ-1620,0,CW-0100
666821,MM-0912,JT-0850,31,CW-0100
667132,MG-1150,DF-1250,0,MN-0300
667174,MG-1150,CM-0900,0,HC-0050
667248,EL-0010,TL-0300,0,DP-1250
667298,JH-3050,DJ-1750,0,AL-0650
667691,RJ-0800,DR-3700,0,MJ-0600
667701,SB-1100,SB-1100,0,
667740,JM-1550,DM-2950,7,UU-0100
667744,EM-0200,EF-0075,0,FC-0400
667771,DM-4300,LJ-0850,0,
667901,CH-5000,EP-0300,0,CA-1300
667979,EW-1600,LM-1000,0,
668009,EM-0250,CC-2600,6,AC-2250
668018,PP-0800,,0,CH-3350
668096,LM-1000,JE-1200,0,JC-6400
668106,EM-0250,EW-1600,0,AB-2730
668196,KC-2350,HJ-0300,43,HM-0100
668229,JW-5650,JW-5650,0,JJ-1150
668306,CS-1950,CB-0200,0,
668389,MP-0900,MR-2500,0,
668441,ZM-0150,ZM-0150,0,
668503,GW-0650,KW-2100,4,DH-2000
668545,GW-0650,GW-0650,0,
668602,BC-2325,JH-4070,0,GT-0300
668624,GW-0650,TC-1000,0,AD-0285
668703,TB-2650,ST-1200,0,
668730,TB-2650,TC-1625,0,HN-0300
668951,LJ-1250,JH-5550,-1,TH-0200
668964,TG-0025,RM-3050,20,JJ-1550
668971,JM-2900,AA-1900,0,WH-0300
669019,JC-4300,JP-4150,4,DW-2600
669081,TB-1060,NF-0100,-5,TM-1750
669101,JM-2900,ES-0800,0,WH-0300
669171,BH-1900,BH-1900,0,CW-0100
669207,BH-1900,CC-1900,0,CW-0100
669228,DW-3125,JJ-5000,0,JC-5630
669243,DH-3950,GG-0400,0,JJ-1620
669301,RF-0500,DH-2950,0,CJ-2050
669418,TB-2300,TB-2300,0,SR-0670
669625,SJ-0600,SJ-0600,0,DH-2150
669813,CB-1130,MW-1475,0,
669980,SB-1100,JK-0500,0,KS-0850
670055,JR-3270,JB-3350,0,JB-3350
670068,BG-0750,JB-3350,0,
670121,PP-0400,,0,
670189,RT-0150,,0,
670218,JL-0215,,0,
670509,JJ-4700,KA-0625,20,KA-0625
670528,MP-0900,JS-4037,9,
670568,MR-2500,HM-0100,0,
670658,MR-2500,DF-1875,0,HJ-0300
670685,CJ-1700,AB-3850,34,KD-0100
670718,JM-2900,RT-1950,0,
670736,LF-0200,KW-1550,0,KW-1550
670777,JM-2900,JT-1600,0,CC-0200
670789,CJ-1700,JB-0450,0,AB-3850
670814,JM-2900,CR-0500,0,
670819,DJ-1325,,0,KW-1550
670870,TA-1050,EH-0150,8,JT-0650
671069,EM-0200,EM-0200,0,
671125,WT-0600,JB-8800,1,JB-8800
671179,WS-0925,TM-1200,63,DR-2800
671203,MM-5750,WS-0925,0,CD-0200
671209,MM-0900,,0,
671225,MM-0900,MM-0900,0,
671236,MS-1300,MS-1300,0,
671484,PR-0300,PR-0300,0,
671518,JF-1900,JF-1900,0,
