pid,fgxp,fkicker,dist,good
669727,XP,DB-0200,33,1
669737,FG,JB-7100,47,1
669755,XP,JB-7100,33,1
669770,FG,JB-7100,34,1
669795,XP,DB-0200,33,1
669797,XP,JB-7100,33,1
669830,XP,GG-0100,33,1
669879,FG,CS-4250,52,1
669887,XP,GG-0100,33,1
669904,FG,CS-4250,29,1
669915,XP,GG-0100,33,1
669922,XP,CS-4250,33,1
669933,FG,CS-4250,24,1
669955,FG,CS-4250,50,0
669964,FG,GG-0100,35,1
669990,FG,GG-0100,29,1
670004,FG,CC-1150,55,0
670014,FG,JT-3950,44,1
670019,XP,CC-1150,33,1
670050,XP,JT-3950,33,1
670063,XP,CC-1150,33,1
670080,FG,CC-1150,21,1
670097,FG,CC-1150,21,1
670116,XP,CC-1150,33,0
670163,XP,SG-0800,33,1
670224,FG,SG-0800,52,1
670238,XP,SG-0800,33,1
670243,FG,AF-1150,63,0
670252,XP,AF-1150,33,1
670265,FG,SG-0800,36,1
670288,XP,SG-0800,33,1
670301,XP,SG-0800,33,1
670336,FG,MP-2100,35,1
670347,XP,CS-0250,33,1
670369,XP,CS-0250,33,1
670379,FG,CS-0250,33,1
670391,XP,CS-0250,33,1
670417,XP,CS-0250,33,1
670452,XP,CS-0250,33,1
670461,XP,MP-2100,33,1
670465,XP,CS-0250,33,1
670498,FG,MB-4600,21,1
670513,FG,CB-0700,38,1
670538,FG,CB-0700,23,1
670554,XP,CB-0700,33,1
670579,XP,CB-0700,33,1
670592,XP,MB-4600,33,1
670618,FG,MB-4600,24,1
670633,XP,MB-4600,33,1
670654,FG,CB-0700,31,1
670673,XP,CC-1150,33,1
670689,XP,TC-2450,33,1
670701,XP,TC-2450,33,1
670723,XP,TC-2450,33,0
670746,FG,CC-1150,37,1
670757,XP,CC-1150,33,1
670769,XP,CC-1150,33,1
670807,XP,CC-1150,33,1
670827,FG,CC-1150,35,1
670847,FG,PD-0200,54,1
670909,FG,GZ-2000,38,1
670922,FG,PD-0200,26,1
670933,XP,GZ-2000,33,1
670967,FG,GZ-2000,40,0
670989,XP,GZ-2000,33,1
671026,XP,JB-7100,33,1
671034,XP,KF-0250,33,1
671046,XP,KF-0250,33,1
671058,XP,JB-7100,33,1
671065,XP,KF-0250,33,1
671087,XP,KF-0250,33,1
671101,XP,JB-7100,33,1
671108,XP,JB-7100,33,1
671120,XP,KF-0250,33,1
671146,XP,KF-0250,33,1
671162,XP,JB-7100,33,1
671172,XP,JB-7100,33,1
671181,XP,JB-7100,33,1
671198,XP,KF-0250,33,1
671204,FG,KF-0250,50,1
671215,FG,RG-1500,55,1
671230,XP,BW-0350,33,1
671250,FG,BW-0350,43,1
671276,XP,RG-1500,33,1
671291,FG,RG-1500,33,1
671310,FG,RG-1500,51,0
671319,FG,BW-0350,48,1
671335,XP,RG-1500,33,1
671345,XP,BW-0350,33,1
671354,FG,BW-0350,36,1
671367,FG,JT-3950,48,1
671377,FG,JL-0207,42,1
671386,FG,JT-3950,29,1
671402,XP,JL-0207,33,1
671416,XP,JT-3950,33,1
671433,XP,JL-0207,33,0
671444,FG,JT-3950,48,1
671467,XP,JL-0207,33,1
671478,FG,JT-3950,45,1
671502,XP,JT-3950,33,1
671512,FG,JL-0207,49,1
671523,FG,JT-3950,39,1
671539,XP,CB-2275,33,1
671551,FG,MN-0800,44,1
671563,FG,MN-0800,45,1
671631,FG,CB-2275,32,1
671640,FG,MN-0800,42,0
671678,XP,MN-0800,33,1
671684,FG,MN-0800,44,1
671711,FG,RS-3400,35,1
671738,XP,NN-0200,33,1
671745,FG,NN-0200,38,1
671794,FG,RS-3400,44,1
671802,XP,NN-0200,33,1
671819,FG,NN-0200,24,1
671865,FG,NF-0300,40,1
671879,XP,SJ-0300,33,1
671896,XP,SJ-0300,33,1
671907,XP,SJ-0300,33,1
671916,FG,SJ-0300,52,0
671925,FG,NF-0300,38,1
671935,XP,SJ-0300,33,1
671946,XP,NF-0300,33,1
671952,FG,SJ-0300,52,1
671971,FG,SJ-0300,47,1
671984,XP,NF-0300,33,1
672033,FG,SH-0400,26,1
672050,FG,DB-0200,33,1
672075,XP,SH-0400,33,1
672086,FG,DB-0200,35,1
672107,FG,DB-0200,52,1
672129,FG,DB-0200,27,1
672140,FG,SH-0400,47,0
672161,FG,SH-0400,24,1
672195,XP,BM-1650,33,1
672210,XP,BM-1650,33,1
672224,FG,BM-1650,50,1
672238,XP,MC-3000,33,1
672264,FG,MC-3000,56,1
672274,XP,BM-1650,33,1
672292,FG,BM-1650,24,1
672323,FG,GG-0100,39,1
672341,XP,GG-0100,33,1
672370,FG,AV-0400,47,1
672379,FG,AV-0400,34,1
672432,XP,GG-0100,33,1
672447,XP,GG-0100,33,0
672457,XP,AV-0400,33,1
672472,XP,AV-0400,33,1
672493,FG,AV-0400,24,1
672500,FG,AV-0400,50,1
672510,FG,GG-0100,42,1
672517,FG,GG-0100,52,1
672537,XP,MN-0800,33,1
672552,FG,TC-2450,27,1
672577,XP,MN-0800,33,1
672589,XP,TC-2450,33,1
672613,FG,MN-0800,28,1
672627,XP,MN-0800,33,1
672641,XP,MN-0800,33,1
672674,FG,GG-0100,20,1
672696,XP,MC-3000,33,1
672705,XP,GG-0100,33,1
672715,XP,GG-0100,33,1
672726,FG,GG-0100,49,1
672733,FG,GG-0100,43,0
672742,XP,GG-0100,33,1
672754,XP,MC-3000,33,1
672779,FG,GG-0100,22,1
672810,XP,GG-0100,33,1
672833,XP,MC-3000,33,1
672864,XP,SG-0800,33,1
672878,XP,SG-0800,33,1
672908,FG,SG-0800,21,1
672925,FG,DH-3970,23,1
672943,FG,SG-0800,21,1
672974,XP,SG-0800,33,1
673009,XP,DH-3970,33,1
673025,XP,KF-0250,33,1
673034,FG,RS-3400,51,1
673044,XP,KF-0250,33,1
673051,XP,RS-3400,33,1
673065,XP,KF-0250,33,1
673072,XP,RS-3400,33,1
673112,FG,RS-3400,29,1
673141,XP,KF-0250,33,1
673169,FG,RS-3400,55,0
673175,FG,KF-0250,46,0
673208,XP,DC-0500,33,1
673236,XP,AF-1150,33,1
673246,FG,DC-0500,43,1
673258,XP,DC-0500,33,1
673282,XP,AF-1150,33,1
673301,XP,DC-0500,33,1
673322,XP,DC-0500,33,1
673335,FG,AF-1150,48,1
673357,FG,BW-0350,34,1
673374,XP,BW-0350,33,1
673398,FG,GZ-2000,61,1
673416,FG,GZ-2000,35,1
673430,FG,GZ-2000,45,1
673502,FG,GZ-2000,48,0
673513,FG,GZ-2000,53,1
673527,FG,BW-0350,40,1
673542,FG,JM-7000,45,1
673552,XP,RQ-0050,33,1
673565,XP,RQ-0050,33,1
673611,XP,JM-7000,33,1
673635,FG,JM-7000,39,1
673645,XP,RQ-0050,33,1
673663,FG,JM-7000,35,1
673685,XP,RQ-0050,33,1
673690,XP,JM-7000,33,1
673710,XP,SJ-0300,33,1
673729,FG,CB-2275,34,1
673766,XP,SJ-0300,33,1
673777,XP,CB-2275,33,1
673788,FG,CB-2275,38,1
673810,XP,SJ-0300,33,1
673826,FG,CB-2275,41,0
673841,XP,CB-2275,33,1
673845,XP,CB-2275,33,1
673851,XP,SJ-0300,33,1
673885,XP,SJ-0300,33,1
673894,FG,CB-2275,18,1
673901,FG,CB-0700,25,1
673912,FG,JB-7100,35,1
673918,FG,CB-0700,28,1
673935,XP,JB-7100,33,1
673949,XP,JB-7100,33,1
673961,FG,CB-0700,43,0
673977,FG,CB-0700,21,1
673989,FG,JB-7100,35,1
674001,FG,CB-0700,53,1
674041,FG,JB-7100,53,1
674061,FG,JB-7100,44,1
674079,FG,MB-4600,44,1
674103,XP,PD-0200,33,1
674121,FG,MB-4600,36,1
674132,FG,PD-0200,44,1
674145,XP,PD-0200,33,1
674150,XP,MB-4600,33,1
674218,FG,MB-4600,19,1
674248,XP,AV-0400,33,1
674269,FG,AV-0400,43,1
674283,XP,AV-0400,33,1
674311,XP,BM-1650,33,1
674323,XP,BM-1650,33,1
674338,FG,BM-1650,29,1
674352,XP,AV-0400,33,1
674364,XP,BM-1650,33,1
674372,FG,AV-0400,55,1
674411,XP,DB-0200,33,1
674451,XP,CS-4250,33,1
674493,XP,CS-4250,33,1
674506,XP,DB-0200,33,1
674518,XP,CS-4250,33,1
674523,XP,DB-0200,33,1
674534,FG,CS-4250,31,1
674545,FG,DB-0200,41,1
674552,FG,CS-4250,53,1
674566,FG,DB-0200,44,1
674590,FG,RG-1500,47,0
674600,XP,JL-0207,33,1
674630,XP,JL-0207,33,0
674639,XP,RG-1500,33,1
674667,FG,JL-0207,31,1
674683,FG,RG-1500,34,0
674707,XP,RG-1500,33,1
674723,FG,JL-0207,22,1
674778,FG,RB-4650,29,1
674808,FG,DC-0500,47,1
674810,XP,DC-0500,33,0
674827,FG,DC-0500,41,1
674837,XP,DC-0500,33,1
674844,FG,DC-0500,29,1
674854,XP,RB-4650,33,1
674888,XP,RB-4650,33,1
674920,FG,MC-3000,44,1
674988,FG,MP-2100,49,1
674995,XP,MP-2100,33,0
675035,FG,MP-2100,51,1
675063,XP,MC-3000,33,1
675074,XP,MP-2100,33,0
675092,FG,MC-3000,52,0
675114,FG,DB-0200,42,1
675124,FG,CB-0700,52,1
675132,FG,DB-0200,53,1
675143,FG,CB-0700,46,0
675151,FG,DB-0200,48,0
675239,XP,CB-0700,33,1
675259,XP,GG-0100,33,1
675271,XP,RS-3400,33,1
675284,XP,GG-0100,33,1
675295,FG,RS-3400,45,1
675347,FG,GG-0100,48,1
675360,FG,GG-0100,19,1
675376,XP,GG-0100,33,1
675394,XP,GZ-2000,33,1
675398,XP,RG-1500,33,1
675411,FG,GZ-2000,26,1
675425,FG,RG-1500,35,1
675445,XP,RG-1500,33,1
675454,XP,RG-1500,33,1
675502,FG,GZ-2000,38,1
675515,FG,RG-1500,37,1
675525,FG,RG-1500,36,1
675536,XP,RG-1500,33,1
675562,XP,DH-3970,33,1
675569,XP,KF-0250,33,1
675580,XP,DH-3970,33,1
675595,XP,KF-0250,33,1
675599,XP,DH-3970,33,1
675614,FG,DH-3970,35,1
675630,FG,DH-3970,23,1
675650,FG,DH-3970,40,1
675663,XP,DH-3970,33,1
675669,XP,DH-3970,33,1
675680,FG,DH-3970,22,1
675713,FG,AF-1150,42,1
675719,XP,CS-4250,33,1
675735,XP,CS-4250,33,1
675755,FG,CS-4250,32,0
675766,FG,AF-1150,22,1
675776,XP,AF-1150,33,1
675845,XP,AF-1150,33,1
675863,FG,CS-4250,37,1
675913,FG,CB-2275,24,1
675921,FG,TC-2450,23,1
675932,FG,CB-2275,34,1
675988,XP,CB-2275,33,1
676007,FG,CB-2275,25,1
676031,XP,TC-2450,33,0
676040,XP,CB-2275,33,0
676096,XP,JM-7000,33,1
676115,XP,JT-3950,33,1
676132,FG,JM-7000,21,1
676141,XP,JT-3950,33,1
676152,FG,JT-3950,58,0
676158,FG,JM-7000,45,1
676186,FG,JM-7000,26,0
676237,FG,JM-7000,53,1
676248,XP,BW-0350,33,1
676272,FG,BW-0350,20,1
676288,FG,BW-0350,38,1
676299,XP,SJ-0300,33,1
676311,XP,SJ-0300,33,1
676313,XP,BW-0350,33,1
676324,FG,BW-0350,53,0
676361,FG,BW-0350,39,0
676375,FG,BW-0350,34,1
676386,XP,BW-0350,33,1
676414,XP,SG-0800,33,1
676418,XP,JB-7100,33,1
676437,FG,SG-0800,31,1
676462,FG,JB-7100,37,1
676478,XP,JB-7100,33,1
676495,FG,JB-7100,38,1
676509,XP,SG-0800,33,1
676521,FG,JB-7100,53,1
676535,XP,SG-0800,33,1
676565,FG,JB-7100,29,1
676578,FG,SG-0800,54,1
676589,XP,CS-0250,33,1
676601,FG,CS-0250,48,1
676625,FG,CS-0250,49,1
676645,FG,CS-0250,34,1
676664,FG,CS-0250,33,1
676680,FG,CS-0250,50,1
676721,XP,CS-0250,33,1
676741,FG,CS-0250,48,0
676748,XP,BM-1650,33,1
676796,FG,CC-1150,33,1
676813,XP,CC-1150,33,1
676823,XP,CC-1150,33,1
676832,XP,SH-0400,33,1
676842,FG,CC-1150,43,1
676852,FG,SH-0400,31,1
676866,FG,CC-1150,43,1
676872,XP,SH-0400,33,1
676913,XP,CC-1150,33,1
676930,XP,CC-1150,33,1
676939,FG,SH-0400,46,1
676976,FG,MN-0800,42,1
676989,FG,NN-0200,22,1
677006,FG,MN-0800,39,1
677064,XP,NN-0200,33,1
677116,FG,RS-3400,47,1
677137,FG,JM-7000,31,1
677148,FG,RS-3400,49,1
677179,FG,JM-7000,32,1
677200,FG,JM-7000,20,1
677209,XP,RS-3400,33,1
677226,FG,RS-3400,53,0
677246,XP,JM-7000,33,1
677252,FG,JM-7000,36,1
677281,FG,MP-2100,29,1
677297,FG,MP-2100,41,1
677339,FG,MP-2100,51,1
677353,XP,SJ-0300,33,1
677368,FG,SJ-0300,48,1
677380,FG,SJ-0300,56,1
677391,XP,MP-2100,33,1
677425,FG,MB-4600,46,0
677456,XP,MB-4600,33,1
677473,XP,MB-4600,33,1
677489,XP,AV-0400,33,1
677514,XP,MB-4600,33,1
677539,XP,AV-0400,33,1
677555,XP,AV-0400,33,1
677579,FG,AV-0400,43,1
677620,FG,NN-0200,20,1
677636,FG,RB-4650,40,1
677651,XP,NN-0200,33,1
677683,XP,RB-4650,33,1
677692,XP,NN-0200,33,1
677704,XP,NN-0200,33,1
677742,XP,RB-4650,33,1
677775,XP,CS-4250,33,1
677798,XP,CB-0700,33,1
677809,XP,CB-0700,33,1
677828,XP,CB-0700,33,1
677836,XP,CS-4250,33,1
677851,XP,CB-0700,33,1
677884,XP,CB-0700,33,1
677905,FG,CB-0700,28,1
677930,FG,CS-4250,43,1
677938,XP,CB-0700,33,1
677960,XP,BM-1650,33,1
677993,FG,RG-1500,46,1
678006,FG,RG-1500,37,1
678028,FG,BM-1650,24,1
678061,FG,RG-1500,37,1
678073,XP,BM-1650,33,1
678135,FG,MC-3000,42,1
678141,XP,BW-0350,33,0
678146,FG,MC-3000,47,1
678161,FG,MC-3000,40,1
678192,XP,MC-3000,33,1
678209,FG,MC-3000,42,1
678228,XP,BW-0350,33,1
678269,FG,MC-3000,52,1
678310,FG,JT-3950,51,0
678315,XP,GZ-2000,33,1
678361,FG,JT-3950,25,1
678389,XP,GZ-2000,33,0
678417,XP,JT-3950,33,1
678430,FG,JT-3950,20,1
678440,FG,GZ-2000,52,0
678445,FG,JT-3950,51,0
678454,FG,JT-3950,47,1
678491,XP,DB-0200,33,1
678522,XP,DB-0200,33,1
678528,XP,AF-1150,33,1
678554,XP,AF-1150,33,1
678565,XP,DB-0200,33,1
678578,FG,DB-0200,30,1
678615,XP,GG-0100,33,1
678620,XP,DH-3970,33,1
678638,XP,GG-0100,33,1
678640,XP,DH-3970,33,1
678660,XP,GG-0100,33,1
678671,XP,GG-0100,33,1
678690,FG,GG-0100,42,1
678697,XP,GG-0100,33,1
678723,FG,GG-0100,48,1
678739,FG,GG-0100,25,1
678778,XP,SH-0400,33,1
678796,XP,SH-0400,33,0
678821,XP,SH-0400,33,1
678848,XP,PD-0200,33,1
678863,FG,PD-0200,27,1
678874,FG,SH-0400,33,1
678887,FG,PD-0200,25,1
678897,XP,SH-0400,33,0
678960,XP,CS-0250,33,0
678972,FG,JL-0207,52,1
678985,FG,CS-0250,28,1
679006,FG,CS-0250,24,1
679037,XP,CS-0250,33,1
679070,XP,CS-0250,33,1
679079,XP,CS-0250,33,1
679118,XP,MN-0800,33,1
679131,XP,CC-1150,33,1
679150,XP,MN-0800,33,1
679169,XP,CC-1150,33,1
679183,XP,CC-1150,33,1
679195,XP,CC-1150,33,1
679209,XP,MN-0800,33,1
679224,FG,CC-1150,24,1
679234,XP,MN-0800,33,1
679248,FG,MN-0800,43,1
679256,FG,CC-1150,32,1
679277,FG,SG-0800,35,1
679304,FG,DC-0500,52,1
679331,FG,DC-0500,48,0
679338,XP,SG-0800,33,1
679348,FG,SG-0800,54,0
679354,XP,DC-0500,33,1
679370,XP,SG-0800,33,1
679386,FG,SG-0800,35,1
679415,FG,DC-0500,33,1
679446,FG,CS-4250,50,0
679464,XP,MP-2100,33,1
679473,XP,CS-4250,33,1
679487,XP,MP-2100,33,1
679498,FG,MP-2100,48,1
679515,XP,MP-2100,33,1
679532,XP,MP-2100,33,1
679541,XP,MP-2100,33,1
679564,XP,MP-2100,33,1
679585,XP,CS-4250,33,1
679597,XP,GG-0100,33,1
679611,FG,GG-0100,49,1
679625,FG,DB-0200,21,1
679655,FG,GG-0100,43,1
679659,XP,GG-0100,33,1
679671,FG,GG-0100,25,1
679686,FG,DB-0200,48,1
679703,XP,GG-0100,33,1
679715,FG,GG-0100,50,1
679743,FG,GG-0100,43,0
679786,XP,MC-3000,33,1
679821,XP,RG-1500,33,1
679830,FG,MC-3000,22,1
679839,XP,RG-1500,33,1
679845,FG,MC-3000,50,1
679884,FG,RG-1500,21,1
679946,XP,NN-0200,33,1
679960,XP,NN-0200,33,1
679987,FG,KF-0250,30,1
680005,FG,KF-0250,57,1
680019,XP,NN-0200,33,1
680034,FG,NN-0200,34,1
680097,XP,MN-0800,33,1
680133,FG,MN-0800,21,1
680139,XP,ZH-0150,33,1
680151,XP,MN-0800,33,1
680180,XP,MN-0800,33,1
680185,XP,MN-0800,33,1
680268,XP,BW-0350,33,1
680295,FG,SG-1100,31,1
680323,FG,BW-0350,51,0
680352,FG,BW-0350,29,1
680373,FG,BW-0350,39,1
680382,XP,BW-0350,33,1
680394,XP,SG-1100,33,1
680421,FG,DH-3970,51,0
680442,FG,DH-3970,41,1
680449,XP,DH-3970,33,1
680475,XP,DH-3970,33,1
680529,FG,DH-3970,33,1
680537,XP,JB-7100,33,1
680555,XP,JB-7100,33,1
680587,FG,AV-0400,49,1
680601,FG,CB-0700,38,1
680614,FG,AV-0400,27,1
680632,FG,CB-0700,30,1
680645,XP,CB-0700,33,0
680668,FG,AV-0400,26,1
680677,XP,AV-0400,33,1
680687,FG,CB-0700,54,0
680694,FG,AV-0400,44,1
680719,XP,AV-0400,33,0
680753,FG,DC-0500,27,1
680782,XP,DC-0500,33,1
680806,XP,CS-0250,33,1
680818,XP,DC-0500,33,0
680823,XP,CS-0250,33,1
680837,FG,CS-0250,54,0
680846,XP,CS-0250,33,1
680856,FG,CS-0250,49,1
680880,FG,CS-0250,38,1
680901,FG,CS-0250,37,1
680939,XP,RS-3400,33,0
680948,XP,SJ-0300,33,1
680984,FG,SJ-0300,24,1
681002,XP,SJ-0300,33,1
681055,XP,RS-3400,33,1
681067,XP,SJ-0300,33,1
681084,FG,JM-7000,22,1
681101,FG,JM-7000,51,1
681119,XP,JL-0207,33,1
681138,FG,JM-7000,27,1
681154,XP,JL-0207,33,1
681163,XP,JL-0207,33,1
681179,FG,JM-7000,28,1
681202,FG,JL-0207,28,1
681216,XP,JM-7000,33,1
681232,XP,JL-0207,33,1
681254,XP,JM-7000,33,0
681292,XP,RB-4650,33,1
681346,XP,RB-4650,33,1
681364,XP,RB-4650,33,1
681384,XP,AF-1150,33,1
681396,XP,RB-4650,33,1
681405,XP,RB-4650,33,1
681421,XP,AF-1150,33,1
681430,FG,RB-4650,41,1
681442,XP,AF-1150,33,0
681469,FG,CC-1150,26,1
681487,FG,CC-1150,41,1
681522,FG,PD-0200,53,1
681538,XP,CC-1150,33,1
681546,XP,PD-0200,33,1
681561,FG,PD-0200,33,1
681597,XP,CC-1150,33,0
681634,FG,CB-2275,44,1
681658,XP,SH-0400,33,1
681668,XP,CB-2275,33,1
681682,XP,SH-0400,33,1
681715,FG,CB-2275,25,1
681725,XP,SH-0400,33,0
681772,FG,CB-2275,22,1
681777,XP,SH-0400,33,1
681795,XP,SG-0800,33,1
681834,XP,SG-0800,33,1
681854,XP,BM-1650,33,1
681882,FG,BM-1650,47,0
681905,XP,SG-0800,33,1
681915,XP,BM-1650,33,1
681931,FG,BM-1650,21,1
681954,XP,BM-1650,33,1
681961,FG,SG-0800,47,1
681985,XP,JT-3950,33,1
681999,FG,JT-3950,49,1
682014,FG,TC-2450,31,1
682019,XP,JT-3950,33,1
682031,XP,TC-2450,33,1
682045,FG,TC-2450,21,1
682055,XP,TC-2450,33,1
682069,XP,JT-3950,33,1
682099,FG,JT-3950,35,1
682118,XP,TC-2450,33,1
682133,FG,TC-2450,51,0
682149,FG,MP-2100,51,1
682164,XP,MP-2100,33,1
682169,XP,MP-2100,33,1
682180,FG,MC-3000,41,0
682230,FG,MP-2100,34,1
682239,XP,MC-3000,33,1
682245,XP,MC-3000,33,1
682274,FG,MP-2100,42,1
682288,XP,MC-3000,33,1
682322,FG,RB-4650,24,1
682337,XP,JB-7100,33,1
682352,FG,JB-7100,20,1
682363,XP,RB-4650,33,1
682368,XP,JB-7100,33,1
682379,FG,JB-7100,35,1
682441,FG,RB-4650,24,1
682458,XP,RB-4650,33,1
682476,FG,RB-4650,31,1
682485,FG,JB-7100,48,0
682498,XP,CC-1150,33,1
682562,FG,CC-1150,33,1
682578,FG,ZH-0150,35,1
682590,XP,CC-1150,33,1
682603,XP,CC-1150,33,1
682635,FG,CC-1150,29,1
682683,XP,CB-0700,33,1
682700,FG,SG-1100,28,1
682721,FG,SG-1100,47,1
682731,FG,SG-1100,52,1
682744,FG,SG-1100,29,1
682767,FG,CB-0700,23,1
682783,XP,SG-1100,33,1
682809,XP,CB-0700,33,1
682836,XP,KF-0250,33,1
682845,FG,KF-0250,38,0
682848,XP,KF-0250,33,1
682861,XP,GG-0100,33,1
682891,XP,GG-0100,33,0
682912,XP,GG-0100,33,1
682926,XP,GG-0100,33,1
682948,XP,KF-0250,33,1
682955,XP,GG-0100,33,1
682971,XP,KF-0250,33,1
682985,XP,GG-0100,33,1
683020,XP,SH-0400,33,1
683057,XP,SH-0400,33,1
683065,XP,SH-0400,33,1
683086,XP,SH-0400,33,1
683105,XP,SH-0400,33,1
683107,XP,BW-0350,33,1
683123,FG,SH-0400,23,1
683156,XP,DC-0500,33,1
683170,XP,NN-0200,33,0
683181,XP,DC-0500,33,1
683207,XP,NN-0200,33,1
683216,XP,DC-0500,33,1
683252,FG,DC-0500,50,0
683296,XP,DC-0500,33,0
683305,FG,DC-0500,36,1
683380,XP,AF-1150,33,1
683395,FG,JT-3950,38,1
683405,XP,JT-3950,33,1
683438,FG,JT-3950,31,1
683457,FG,JT-3950,55,0
683496,XP,MN-0800,33,1
683509,XP,MN-0800,33,1
683524,FG,MN-0800,44,1
683535,FG,MN-0800,40,1
683546,FG,TC-2450,47,1
683554,FG,TC-2450,47,0
683562,XP,MN-0800,33,1
683578,XP,MN-0800,33,1
683596,FG,MN-0800,20,1
683640,XP,RS-3400,33,1
683652,XP,JM-7000,33,0
683665,XP,RS-3400,33,1
683693,XP,RS-3400,33,1
683716,XP,JM-7000,33,1
683728,XP,RS-3400,33,1
683736,XP,JM-7000,33,0
683742,XP,JM-7000,33,1
683747,XP,RS-3400,33,1
683751,XP,RS-3400,33,1
683757,XP,JM-7000,33,1
683789,FG,RG-1500,40,1
683800,FG,RG-1500,51,1
683809,XP,PD-0200,33,0
683819,XP,RG-1500,33,1
683837,XP,PD-0200,33,1
683879,FG,RG-1500,40,0
683927,XP,RG-1500,33,1
683935,XP,PD-0200,33,1
683942,FG,RG-1500,36,0
683963,XP,BM-1650,33,1
683986,FG,JL-0207,48,0
683995,XP,BM-1650,33,1
684016,FG,BM-1650,23,1
684028,FG,JL-0207,51,1
684049,FG,BM-1650,52,0
684122,XP,SJ-0300,33,1
684135,XP,CS-0250,33,1
684187,XP,SJ-0300,33,1
684201,XP,CS-0250,33,1
684217,XP,SJ-0300,33,0
684244,XP,CS-0250,33,0
684252,FG,SJ-0300,49,0
684317,XP,SG-0800,33,1
684334,XP,SG-0800,33,1
684344,XP,CS-4250,33,1
684361,XP,CS-4250,33,1
684385,XP,CS-4250,33,1
684395,XP,CS-4250,33,1
684414,XP,CS-4250,33,1
684432,XP,SG-0800,33,1
684443,XP,SG-0800,33,1
684470,FG,AV-0400,35,1
684481,FG,CB-2275,29,1
684490,FG,CB-2275,51,1
684513,XP,AV-0400,33,1
684540,XP,CB-2275,33,1
684551,XP,CB-2275,33,1
684569,FG,CB-2275,47,0
684587,XP,CB-2275,33,1
684602,FG,CB-2275,42,1
684608,XP,CB-2275,33,1
684679,FG,DB-0200,38,1
684696,FG,DH-3970,45,1
684706,FG,DH-3970,36,1
684721,FG,DB-0200,34,1
684731,FG,DH-3970,46,1
684744,FG,DH-3970,43,0
684750,FG,DB-0200,20,1
684764,XP,DB-0200,33,1
684770,XP,DH-3970,33,1
684776,FG,DB-0200,54,1
684792,FG,CC-1150,27,1
684801,XP,BW-0350,33,1
684808,XP,CC-1150,33,1
684847,FG,BW-0350,44,1
684864,XP,CC-1150,33,1
684885,FG,CC-1150,23,1
684894,FG,BW-0350,54,1
684913,XP,BW-0350,33,1
684926,FG,CC-1150,47,1
684955,XP,CS-4250,33,1
684961,XP,DC-0500,33,1
684997,XP,CS-4250,33,1
685008,FG,DC-0500,38,1
685036,FG,CS-4250,45,1
685053,FG,CS-4250,41,1
685063,FG,DC-0500,40,1
685076,XP,DC-0500,33,1
685114,FG,CS-4250,30,1
685143,FG,TC-2450,42,0
685154,XP,TC-2450,33,1
685181,FG,TC-2450,26,1
685194,FG,PD-0200,44,1
685245,XP,TC-2450,33,1
685262,XP,TC-2450,33,1
685288,XP,PD-0200,33,1
685347,XP,GZ-2000,33,1
685384,XP,MP-2100,33,1
685393,XP,GZ-2000,33,1
685409,XP,GZ-2000,33,1
685436,XP,MP-2100,33,1
685463,XP,KF-0250,33,1
685490,XP,KF-0250,33,1
685503,XP,CB-0700,33,1
685522,FG,KF-0250,23,1
685529,FG,CB-0700,39,1
685552,FG,CB-0700,47,0
685564,XP,KF-0250,33,1
685586,XP,CB-0700,33,1
685628,XP,RB-4650,33,1
685639,FG,RB-4650,53,0
685652,FG,RB-4650,47,1
685668,FG,RB-4650,27,1
685682,XP,RB-4650,33,1
685691,XP,RB-4650,33,1
685760,FG,RB-4650,42,1
685786,XP,CB-2275,33,1
685810,FG,CB-2275,42,1
685817,FG,MN-0800,54,0
685825,FG,CB-2275,47,1
685829,XP,MN-0800,33,1
685850,FG,CB-2275,45,1
685856,XP,CB-2275,33,1
685866,FG,MN-0800,46,1
685888,FG,CB-2275,31,1
685899,FG,MN-0800,27,1
685916,XP,CB-2275,33,1
685928,XP,MN-0800,33,1
685954,XP,SH-0400,33,1
685970,FG,JT-3950,28,1
686006,XP,SH-0400,33,1
686012,FG,JT-3950,30,1
686026,XP,SH-0400,33,1
686048,XP,SH-0400,33,1
686066,XP,SH-0400,33,1
686097,FG,JM-7000,46,1
686106,FG,AV-0400,25,1
686131,FG,AV-0400,21,1
686168,XP,AV-0400,33,1
686175,XP,JM-7000,33,0
686186,XP,JM-7000,33,1
686192,XP,JM-7000,33,1
686204,FG,AV-0400,32,1
686215,XP,JM-7000,33,1
686233,XP,JM-7000,33,1
686251,XP,JM-7000,33,1
686262,XP,JM-7000,33,1
686296,FG,JL-0207,42,0
686327,XP,CS-0250,33,1
686338,FG,CS-0250,40,1
686349,FG,CS-0250,46,0
686359,FG,JL-0207,30,1
686430,XP,DH-3970,33,1
686448,XP,DH-3970,33,1
686486,XP,RG-1500,33,1
686505,XP,DH-3970,33,1
686517,XP,RG-1500,33,1
686524,XP,RG-1500,33,1
686532,FG,DH-3970,47,1
686570,FG,RG-1500,50,0
686585,XP,GG-0100,33,1
686596,XP,GG-0100,33,1
686613,XP,GG-0100,33,1
686649,XP,GG-0100,33,1
686673,FG,GG-0100,38,1
686685,XP,GG-0100,33,1
686739,FG,BM-1650,41,1
686757,FG,BM-1650,35,1
686786,FG,BM-1650,29,1
686803,FG,BM-1650,20,1
686817,XP,SJ-0300,33,1
